player_id,archetype,adr,kast_percent,first_bloods_per_round,first_deaths_per_round,assists_per_round,clutch_win_rate,survival_rate,trade_percent,headshot_percent,econ_rating,sniper_kill_percent
player_1567,Passive Support,127.77152975373536,80.66662515307173,0.08398314511255013,0.031096128743940892,0.36509765679179645,11.136633046697714,42.15944531887257,21.955088745907137,17.512937249644672,71.95164583151066,0.44791162915138116
player_1681,Passive Support,110.14018883751142,80.39340590325469,0.0,0.032282270794117274,0.3729773016889858,16.96689172234856,37.464749052334845,22.424677800687384,23.98782992609048,59.91516425981463,0.0
player_2159,Lurker,153.35519544743335,75.33768047397066,0.057668704279589436,0.06349604281298647,0.21455258782069744,25.277960732758736,35.75042630868763,9.171893661353813,25.40687689659119,83.04134641916254,7.24578779216713
player_2762,Lurker,134.7085989933661,71.66302873403104,0.11007683998511661,0.03525872892116401,0.10550437292202502,29.324910925331118,23.67020088099834,6.65726846333134,28.189614202445842,68.85874031773422,14.150363195448175
player_3804,Utility-Heavy,121.93664861038381,79.90335997843931,0.053400983611321104,0.1801867258033389,0.3610637795292784,11.871890497520369,28.189863269365897,17.296836275806204,17.711325371996075,52.84831735864333,6.014144559595961
player_36,Aggressive Entry,146.68734525043467,77.86993381645016,0.29038640155644313,0.19787490003210792,0.24567031863856584,23.971809502912254,18.34668580857674,13.671809032713671,29.941521581041172,58.95307252649331,22.523924509976325
player_4134,Balanced Flex,134.96090653491268,74.86667037373138,0.16877638118733063,0.15961352817646435,0.27372609766292527,14.404587183554607,16.42746354418265,15.07955694623966,26.337984456874473,66.45430886072641,17.601567390221284
player_981,Aggressive Entry,176.78700237976247,65.14171632729357,0.1905608032533468,0.23450251410849807,0.030203357078273832,7.0077957356164085,11.422793464750772,7.213220552617809,20.771015097353075,50.54204686173183,13.287608311673264
player_4013,Balanced Flex,153.60936477886418,72.89427361816459,0.1334859257014564,0.10230469796719846,0.206163455230201,23.532678520621076,30.18575645152275,13.803626284132054,23.50315056533924,72.0751269295768,6.316948554478392
player_4149,Balanced Flex,119.03335798180257,75.6206510823024,0.10974392254015586,0.14873138264789287,0.08270754320412899,15.366002127476927,29.696070678247494,12.343272541482294,21.203864016714224,74.54392980499674,18.57981171253006
player_3846,Utility-Heavy,119.10614833143703,79.84478558191945,0.008605560583421996,0.1117159259034763,0.611834725733067,11.80944073716397,34.8257148330063,14.534958327709095,16.575529493981257,63.87135550322645,11.036349830749728
player_3273,Utility-Heavy,130.59320292568552,71.92326424683465,0.057028988521399857,0.07869932630432086,0.4619180420027726,13.271091530143861,28.653598558557242,11.817087019057917,14.071177279994224,65.55758778857174,0.0
player_2001,Lurker,129.6355133257664,82.99418519130643,0.053145059221604604,0.05683494114987928,0.18586567945252955,21.081199153149154,38.8279634691275,9.784394588783213,20.077712129758375,61.8051695985991,11.660071361200952
player_2999,Lurker,148.57275275101753,73.02827332964858,0.10494772840704766,0.0,0.21195351303049031,16.499675265410154,39.27967956766982,2.3229295264811807,22.03165497163767,79.65433090080779,12.500501001210111
player_1304,Passive Support,92.36676834518644,80.02470676907672,0.09303410679310839,0.0021297157468613895,0.42213352285754124,13.404519828744881,27.197832660974846,21.528464500209495,19.14684634645621,60.11863719857876,2.277359415326521
player_867,Aggressive Entry,169.28798086087357,75.16273102170828,0.14645656806211074,0.19278098683131822,0.16909165241437107,8.71432518860971,23.473992511136625,12.58054791518547,23.11192976087569,58.21584540372756,25.8884902289512
player_544,Aggressive Entry,186.6235293098685,67.71451871706864,0.1676606884617672,0.13690495692060967,0.09023323167451427,11.011897661020171,17.112540581128584,14.047405315340288,21.96336384586138,49.31123024802631,10.946858416909581
player_2035,Lurker,172.1146940893759,65.87104129609136,0.08340280341549576,0.023439608891100815,0.3101074386893103,19.606653619680543,29.070108264583478,10.714267724196475,25.89718077879207,76.51915781967148,6.695053328059958
player_809,Aggressive Entry,183.8363418836028,62.094046489839336,0.21661561102240645,0.20619902336886758,0.29273053642892166,25.515137822025416,16.1218316964133,14.917769550225255,23.948872778521707,34.27864883903513,21.7992674745315
player_1484,Passive Support,117.79745623689149,83.28529505678289,0.07409691657537258,0.07408154451832481,0.4014889980695938,16.649793939202173,32.3896404775082,26.029024251208394,17.657913752417045,74.99149594617185,7.318569396377235
player_2778,Lurker,153.97253994776972,74.25074880029867,0.0992891744022065,0.0,0.3256442973796383,22.454277252815498,33.058347540492946,7.710685336521892,18.539426825978346,90.22861721702988,4.693583307179955
player_4048,Balanced Flex,143.90228732649456,70.40334433247078,0.08287781549661986,0.1235844825449348,0.3162043368283697,15.404735554685198,21.908281874541395,15.598002910418268,19.17493892301328,55.279754953936454,4.765795235326658
player_1006,Passive Support,121.82165703202637,78.9024802803904,0.024533398612625004,0.04012147468317995,0.36536530084873403,24.092321891907964,26.901550672416867,21.177665573857837,25.85560314469729,58.45815674239671,6.932912945854649
player_258,Aggressive Entry,154.3849580157183,72.09509504683022,0.16316952825275785,0.15151116945403795,0.29244958212469474,8.306512508352187,11.273951645956988,11.946645777711517,22.916379326585517,44.04129189201282,23.68883215308572
player_3687,Utility-Heavy,109.34151341054321,76.09906426531431,0.06178030651933229,0.07645488359209654,0.6198604848691304,8.372703985486561,26.761639595461226,20.601232484501324,19.42032579767215,61.6511729662592,0.0
player_3390,Utility-Heavy,100.05715053500428,77.59131204992474,0.010972426291791425,0.0720867243555809,0.5283424123249659,17.59464506530879,28.78725763418866,12.107824078588205,9.366404664166215,75.07030592649069,9.126919075501899
player_1824,Passive Support,143.56607158623837,81.21139128335516,0.09026908011413712,0.07927606528161354,0.31180372150129954,12.254727844205672,30.614330307762877,27.418846889147794,22.219468960857952,62.69343831131951,5.240960886299147
player_1715,Passive Support,133.78282299285303,78.79696598888111,0.04736144194589206,0.035216000795852395,0.5407611811046769,10.60423400453227,33.36791186925952,22.354148400069324,23.440736480872307,63.41769863489114,2.300290426403291
player_3988,Utility-Heavy,101.88110639403334,79.54261979794072,0.060828303817828826,0.060793949735932704,0.7917882578036485,13.489992221468098,26.556361560926085,13.965497481568839,15.531103344443386,49.73926840626132,7.290872098361776
player_4418,Balanced Flex,120.6259640669467,69.28749548918817,0.15880481010822498,0.07675977758573485,0.21847038138560515,14.029954388817313,27.70133129139226,10.833716645667703,15.55948469617609,56.599610876104,18.097276511628294
player_1143,Passive Support,105.12077942071339,79.83680174573743,0.05544493569057036,0.09055781454861864,0.27769539707087687,10.507547566135775,31.716148208241417,27.351755819822454,15.211779980694358,45.85994171986513,1.941349817907275
